,btc_price,qanx_price,btc_returns,qanx_returns,rolling_correlation
2020-09-21,3072.367171753849,0.0006633310725381,-0.0144703081727372,-0.021955462259229175,0.9999999999999996
2020-09-22,3031.303749262146,0.0006498667100562,-0.013365402048695296,-0.020298103072996954,0.9999999999999997
2020-09-23,3281.598255341138,0.0007301934061277,0.08256991934243363,0.12360487901365724,0.9999999999999999
2020-09-24,3415.1965116237766,0.0007746015837962,0.04071133816127359,0.060817007241960264,0.9999999999999996
2020-09-25,3446.109389484802,0.0007849249698589,0.009051566361060637,0.013327349541562672,0.9999999999999999
2020-09-26,3434.5165038954297,0.0007807679479058,-0.0033640503765626217,-0.0052960755648368,1.0
2020-09-27,3427.685630219284,0.0007782434642049,-0.0019888894603936613,-0.0032333341906148894,0.9999999999999999
2020-09-28,3526.422181995958,0.0008116755618432,0.028805603088623233,0.042958404632997826,0.9999999999999999
2020-09-29,3513.27334136297,0.0008069329457507,-0.0037286632043432855,-0.005842994806607438,0.9999999999999999
2020-09-30,3640.2890883517034,0.0008504909121942,0.03615310698809959,0.053979660482169844,1.0
2020-10-01,3723.24875961147,0.0008673215392779,0.022789308553879284,0.019789308553901375,0.999125258474021
2020-10-02,4197.227568881422,0.000975131759551,0.1273024822868436,0.12430248228685614,0.9860041579607256
2020-10-03,4170.468657881816,0.0009659895310084,-0.006375377689310402,-0.009375377689277098,0.9856715000503132
2020-10-04,4456.108097462,0.0010292531214421,0.068490969004251,0.06549096900424889,0.9837706372096825
2020-10-05,4186.984320309156,0.0009640042830306,-0.060394355627531815,-0.06339435562758267,0.9828344282017749
2020-10-06,4038.6556374740417,0.0009269613217637,-0.03542613764174829,-0.038426137641677016,0.9826022883519243
2020-10-07,4510.539759804759,0.0010324883424625,0.11684188123200712,0.11384188123191286,0.980400138139821
2020-10-08,4755.029344904053,0.0010853559414654,0.054204063841325256,0.051204063841350456,0.9804803359729679
2020-10-09,4905.958318976692,0.0011165500624552,0.031740913278356375,0.028740913278350932,0.9786273751047595
2020-10-10,5623.233636676122,0.001276445541701,0.14620493511429644,0.14320493511433163,0.9793379466210683
2020-10-11,5615.03986649443,0.0012707562607638,-0.0014571278220151251,-0.004457127822013018,0.9789280608643843
2020-10-12,5998.724277447571,0.0013537767445476,0.06833155597747909,0.06533155597746165,0.9785676411324454
2020-10-13,6437.96177672433,0.0014488414091675,0.07322181833362285,0.07022181833361918,0.9803942893494908
2020-10-14,7081.795886468821,0.0015893875623406,0.10000589193806575,0.09700589193806741,0.9809041045386311
2020-10-15,6608.868432916624,0.0014784789481897,-0.0667807235811213,-0.06978072358108245,0.9826486944485945
2020-10-16,6596.653256134185,0.0014713108375289,-0.001848300795579516,-0.004848300795609495,0.9827768304954545
2020-10-17,6739.970460111832,0.0014988622285265,0.021725744618208864,0.018725744618229845,0.9828877199797253
2020-10-18,7406.032378108348,0.0016424872184343,0.09882267614351892,0.09582267614348705,0.984599115785655
2020-10-19,7622.377826160282,0.0016855401888174,0.02921205809083882,0.026212058090863133,0.9843110170785033
2020-10-20,8181.618190591676,0.0018041486673783,0.07336822933547849,0.07036822933549725,0.9841352808678524
2020-10-21,7595.3523210986195,0.0016694572984863,-0.07165646890821953,-0.07465646890825628,0.985770505851498
2020-10-22,7474.937046985644,0.001637981667441,-0.015853810201599483,-0.01885381020157806,0.9859382341932132
2020-10-23,8106.886230556431,0.0017715466381722,0.08454240879869723,0.08154240879866914,0.9938071008380894
2020-10-24,8038.915587666493,0.0017513788030257,-0.008384309457032169,-0.01138430945702229,0.9962262126208328
2020-10-25,8062.507737748445,0.001751264513045,0.0029347428548880394,-6.525714511484981e-05,0.9964128861274577
2020-10-26,8849.975317831766,0.0019170572565178,0.09767030379349828,0.09467030379353103,0.9965108291399464
2020-10-27,8417.940046800946,0.0018177197953342,-0.04881768089909977,-0.051817680899129526,0.9966961769055454
2020-10-28,8112.051425839585,0.0017462148705047,-0.03633770486137011,-0.03933770486135524,0.9980471135463547
2020-10-29,7484.2971819837585,0.0016058447112985,-0.0773853876044499,-0.08038538760446445,0.9982179679563741
2020-10-30,8236.62554249472,0.0017624481482339,0.10052090960818205,0.09752090960823301,1.0
2020-10-31,8752.147907459343,0.0018674707156356,0.0625890253605581,0.05958902536051358,1.0000000000000004
2020-11-01,9285.205608429618,0.0019756083427147,0.06090592921949556,0.057905929219508545,1.0000000000000002
2020-11-02,9122.808448609583,0.0019351283588979,-0.01748988301051746,-0.02048988301050414,1.0
2020-11-03,8380.445859122032,0.0017718531653083,-0.08137434800581567,-0.08437434800582899,1.0
2020-11-04,7569.856243907908,0.0015951570134636,-0.09672392481741354,-0.09972392481741288,1.0
2020-11-05,8213.720730704155,0.0017260498061498,0.08505636911063119,0.08205636911064285,1.0
2020-11-06,8508.055693941997,0.0017827238699848,0.03583454720314161,0.03283454720314216,1.0000000000000002
2020-11-07,8912.492207907719,0.0018621187528724,0.0475357153872058,0.04453571538719392,0.9999999999999998
2020-11-08,9080.684174826987,0.0018916733435427,0.01887148543816264,0.015871485438138988,1.0
2020-11-09,8688.054684546547,0.0018042063873151,-0.04323787533200063,-0.04623787533200263,1.0
2020-11-10,8559.11956893117,0.0017720184349412,-0.014840504612006478,-0.017840504612002817,0.9999999999999998
2020-11-11,8068.5496386158275,0.0016651383165169,-0.05731546642905505,-0.06031546642901975,1.0
2020-11-12,7550.4248266969635,0.0015532154467327,-0.06421535903294628,-0.06721535903294673,1.0
2020-11-13,7981.546506394035,0.001637242843532,0.05709899636013871,0.054098996360136375,1.0000000000000002
2020-11-14,7245.408183038525,0.0014813281482458,-0.09223003621739068,-0.09523003621738091,1.0
2020-11-15,6832.787667352122,0.0013925236462168,-0.05694924361229858,-0.05994924361233733,0.9999999999999998
2020-11-16,6754.361005668139,0.0013723627041849,-0.011477988999821442,-0.014477988999808455,0.9999999999999998
2020-11-17,6810.574380259363,0.0013796671463549,0.00832253036875752,0.005322530368776057,0.9999999999999998
2020-11-18,6279.066737521718,0.0012678568103442,-0.07804152969509215,-0.08104152969511835,0.9999999999999999
2020-11-19,5691.474033078807,0.0011454076763002,-0.09357962401190012,-0.09657962401192399,0.9999999999999996
2020-11-20,5853.274013144693,0.0011745336573885,0.0284284842776239,0.02542848427765043,0.9999999999999999
2020-11-21,5943.618408096771,0.0011891388049406,0.015434848043879734,0.012434848043923807,0.9999999999999998
2020-11-22,6441.98145516226,0.0012852788053758,0.08384842579843066,0.08084842579836793,0.9999999999999998
2020-11-23,6502.135712865382,0.0012934247098863,0.009337850181937002,0.006337850181943994,0.9999999999999998
2020-11-24,6727.095835330724,0.0013342941909117,0.034597881742183256,0.03159788174217937,0.9999999999999997
2020-11-25,6457.208105432489,0.0012767600908543,-0.040119501268405355,-0.04311950126837316,0.9999999999999999
2020-11-26,6213.293170968837,0.0012247014046202,-0.037774055053056865,-0.040774055053104497,0.9999999999999998
2020-11-27,5762.010540546223,0.0011320750401233,-0.07263179412347709,-0.07563179412342147,0.9999999999999998
2020-11-28,5533.982938429358,0.0010838777243074,-0.03957431186775451,-0.04257431186774552,0.9999999999999999
2020-11-29,5447.116115064418,0.0010636124834175,-0.015696980697521568,-0.018696980697568644,0.9999999999999996
2020-11-30,5865.806104384846,0.0011421757136089,0.07686452436042401,0.07386452436038371,0.9999999999999996
2020-12-01,5583.538685936157,0.0010837867508953,-0.048120823195585416,-0.051120823195504816,0.9999999999999996
2020-12-02,6313.357151829525,0.0012221960163469,0.1307089476664034,0.12770894766637642,0.9999999999999998
2020-12-03,6566.059454366996,0.0012674497950782,0.0400266128559259,0.03702661285590003,0.9999999999999997
2020-12-04,6742.213341837526,0.0012976505201592,0.026827945847089918,0.023827945847067378,0.9999999999999998
2020-12-05,6773.4209459753865,0.0012997639884032,0.004628688318746521,0.0016286883187475176,0.9999999999999996
2020-12-06,6727.225401651495,0.0012870001499384,-0.006820120097709159,-0.009820120097711604,0.9999999999999999
2020-12-07,6515.657478615794,0.0012426636291348,-0.03144950710047001,-0.03444950710046313,0.9999999999999999
2020-12-08,5993.1787718855485,0.0011392887049975,-0.08018817877474471,-0.0831881787747134,0.9999999999999999
2020-12-09,5716.171207813691,0.0010832123748256,-0.04622047407818386,-0.049220474078186416,0.9999999999999997
2020-12-10,6289.771887600694,0.0011886598588973,0.100347008326644,0.09734700832667009,0.9999999999999999
2020-12-11,6517.077857934696,0.0012280508398355,0.03613898475111643,0.03313898475106436,0.9999999999999997
2020-12-12,7166.855268242162,0.0013468080194328,0.09970379738771218,0.09670379738774315,0.9999999999999999
2020-12-13,6931.059603424522,0.0012984564602339,-0.032900854836918625,-0.03590085483695227,0.9999999999999998
2020-12-14,6522.921359626863,0.0012181009578217,-0.05888540384157204,-0.06188540384151575,0.9999999999999998
2020-12-15,6549.306629333213,0.0012193738831838,0.004045008095553637,0.0010450080955328733,0.9999999999999999
2020-12-16,6259.837795396991,0.0011618213943784,-0.044198393863518426,-0.04719839386352098,0.9999999999999998
2020-12-17,6360.165184187329,0.0011769566214254,0.01602715470744487,0.013027154707456301,0.9999999999999998
2020-12-18,5779.140315402927,0.0010659063638212,-0.09135373877221753,-0.09435373877221409,0.9999999999999999
2020-12-19,5099.373914219305,0.0009373323269057,-0.11762413855428733,-0.12062413855432019,0.9999999999999997
2020-12-20,5224.019920931128,0.0009574319134794,0.024443394190854395,0.0214433941908867,0.9999999999999999
2020-12-21,5758.721048855359,0.0010525569324117,0.10235434321026227,0.09935434321027237,0.9999999999999998
2020-12-22,5915.019306299477,0.0010779668572665,0.027141140561962818,0.024141140561944496,0.9999999999999999
2020-12-23,6125.00021291963,0.0011130003648423,0.035499614751303366,0.0324996147512715,1.0
2020-12-24,6165.182195660513,0.0011169630061798,0.006560323484744668,0.0035603234847649823,1.0000000000000002
2020-12-25,6240.16098027121,0.0011271962296823,0.01216164944216458,0.009161649442177566,0.9999999999999999
2020-12-26,5723.332939781941,0.0010304570144071,-0.08282286981429876,-0.08582286981430565,1.0
2020-12-27,5482.198640744308,0.0009839506380738,-0.042131796555386125,-0.0451317965553939,0.9999999999999999
2020-12-28,5899.753537524115,0.0010559419675437,0.07616559051262617,0.07316559051258054,1.0
2020-12-29,5524.890478751576,0.0009856808921821,-0.06353876588035468,-0.06653876588032503,0.9999999999999998
2020-12-30,5431.052937842158,0.0009659825455106,-0.016984506981688074,-0.01998450698165788,0.9999999999999998
2020-12-31,5837.218913359532,0.0010353264352158,0.07478586199875092,0.07178586199872394,1.0
2021-01-01,5898.527310104758,0.0010516375085522,0.010503014818394218,0.015754522227571677,0.9996718811117803
2021-01-02,5978.292782234844,0.0010729693659726,0.013522946989401818,0.02028442048417234,0.9992331034732057
2021-01-03,5879.370044190608,0.0010463377493758,-0.01654698785215003,-0.024820481778302872,0.9990645265315288
2021-01-04,6140.9227607842495,0.0011161596381412,0.044486520601315416,0.06672978090205839,0.9963386769954675
2021-01-05,6505.706708255751,0.0012156130431106,0.0594021390076751,0.08910320851148601,0.9927157370830877
2021-01-06,6211.913107321569,0.0011332685686452,-0.04515936763047701,-0.06773905144575532,0.9911916608779552
2021-01-07,5728.166727549975,0.0010008903726081,-0.07787397721346667,-0.11681096582018113,0.9872499675757932
2021-01-08,5108.537629615547,0.0008384874185196,-0.10817232238619778,-0.16225848357928907,0.9834250089943191
2021-01-09,5274.4602734178425,0.0008793378710451,0.032479479614752726,0.04871921942206825,0.9820082163221637
2021-01-10,5407.981738726601,0.000912728154114,0.025314716271857884,0.03797207440777628,0.9816060740846793
2021-01-11,6227.723454099901,0.0011202551148742,0.15157997104596754,0.22736995656899572,0.9801324189942928
2021-01-12,6270.755537935738,0.0011318661583902,0.00690976151285394,0.010364642269278246,0.9800641959893841
2021-01-13,6246.090278588035,0.0011251880701978,-0.003933379191468633,-0.005900068787194734,0.9799413295786581
2021-01-14,6358.791851154831,0.0011556416321755,0.01804353884431409,0.027065308266507326,0.9799896599379997
2021-01-15,6494.2459981715565,0.0011925676210758,0.021301868371760735,0.03195280255764632,0.9798580149178598
2021-01-16,6439.060588182286,0.0011773667032646,-0.008497585401724517,-0.012746378102641676,0.9799946898984858
2021-01-17,6159.961377086655,0.0011008177765498,-0.043344709569570705,-0.06501706435433019,0.9802268601524334
2021-01-18,6182.696990298156,0.0011069122385891,0.003690869442148026,0.005536304163257011,0.9812346911285019
2021-01-19,6191.679584692352,0.0011093245216958,0.0014528602013477165,0.0021792903019797194,0.9814223775612949
2021-01-20,6194.765409289982,0.0011101538235474,0.0004983824752913257,0.0007475737129944982,0.9842791312646866
2021-01-21,6511.107163098704,0.0011951904595623,0.051065977952017505,0.07659896692799983,0.9849800607007039
2021-01-22,6528.173798458045,0.0011998896326631,0.002621157190602741,0.003931735785877244,0.9857013865408102
2021-01-23,6027.396450861187,0.0010618240190157,-0.07671017394100954,-0.1150652609115137,0.9866183022672559
2021-01-24,5819.024942719822,0.0010067619684205,-0.03457073212955697,-0.05185609819435255,0.9869273080159524
2021-01-25,5765.383552066553,0.0009928410505929,-0.009218278179126793,-0.013827417268691966,0.9889050716197447
2021-01-26,5796.510831884342,0.0010008815671303,0.005398995493826497,0.008098493240784599,0.9894318508637192
2021-01-27,5992.3260408400765,0.0010515985860987,0.033781565261403745,0.05067234789208297,0.9929848164022542
2021-01-28,6027.491795811833,0.0010608554901678,0.00586846488860715,0.008802697332869425,0.9949927723906139
2021-01-29,5325.120268107545,0.000875426446908,-0.11652799398123226,-0.1747919909718052,0.9959190350469993
2021-01-30,4949.264309044181,0.0007827428368975,-0.07058168457046632,-0.10587252685574877,0.9999999999999994
2021-01-31,5137.315188742695,0.000827354157853,0.03799572379977234,0.056993585699643745,0.9999999999999996
2021-02-01,5081.798420954664,0.0008139428641211,-0.010806572255812497,-0.01620985838362443,0.9999999999999994
2021-02-02,5546.496201495769,0.0009255876238437,0.09144356821099708,0.1371653523164118,0.9999999999999997
2021-02-03,5607.0642030982135,0.0009407488149762,0.010920047432126712,0.016380071148250464,0.9999999999999998
2021-02-04,5504.874570583056,0.0009150308709124,-0.018225158267082486,-0.02733773740065848,0.9999999999999994
2021-02-05,5313.282036280956,0.0008672605499156,-0.03480415981245644,-0.052206239718630476,0.9999999999999994
2021-02-06,5227.482195249304,0.000846253529168,-0.016148181189287625,-0.02422227178400349,0.9999999999999996
2021-02-07,5288.30101725731,0.0008610220565896,0.01163443886299187,0.01745165829455364,0.9999999999999997
2021-02-08,5299.8441155803785,0.0008638411649077,0.0021827612092049087,0.0032741418138184653,0.9999999999999996
2021-02-09,5612.393137640162,0.0009402564439476,0.05897324812647953,0.08845987218965767,0.9999999999999996
2021-02-10,5123.588053821999,0.0008174205737699,-0.08709387810699432,-0.13064081716045717,0.9999999999999992
2021-02-11,4713.635827716143,0.0007193145061972,-0.08001272190492514,-0.12001908285748186,0.9999999999999993
2021-02-12,4659.495364300033,0.0007069215184493,-0.011485924113560975,-0.017228886170276292,0.9999999999999994
2021-02-13,4820.190939349321,0.0007434917318652,0.03448776369228734,0.05173164553841891,0.9999999999999993
2021-02-14,5049.387690743085,0.0007965205097007,0.04754930961815873,0.0713239644272392,0.9999999999999993
2021-02-15,4884.824994863679,0.0007575818589887,-0.032590624043603134,-0.04888593606538982,0.9999999999999993
2021-02-16,4135.187355768307,0.0005831912072895,-0.15346253752869465,-0.23019380629308495,0.9999999999999992
2021-02-17,4007.928342345505,0.0005562699345787,-0.03077466689514896,-0.046162000342772735,0.9999999999999994
2021-02-18,4110.163541704038,0.0005775541353432,0.025508240324152887,0.038262360486226665,0.9999999999999992
2021-02-19,4114.608309753456,0.0005784909937462,0.0010814090496202855,0.001622113574588635,0.9999999999999994
2021-02-20,4265.850983454653,0.000610386809102,0.036757489976065205,0.05513623496408937,0.9999999999999992
2021-02-21,4580.646428450519,0.000677951400998,0.07379429009986938,0.11069143514978785,0.9999999999999997
2021-02-22,4546.237645958034,0.000670312474049,-0.007511774381618208,-0.011267661572429644,0.9999999999999994
2021-02-23,4434.414133760837,0.0006455810254463,-0.024596935071490744,-0.03689540260725044,0.9999999999999996
2021-02-24,4207.868062388109,0.0005961087026131,-0.05108816284161388,-0.07663224426244408,0.9999999999999994
2021-02-25,3869.917058267209,0.0005242948297826,-0.08031406857588141,-0.12047110286378471,0.9999999999999994
2021-02-26,3502.9959656914625,0.000449729343412,-0.09481368387260447,-0.14222052580895883,0.9999999999999994
2021-02-27,3369.376411366056,0.0004239973835315,-0.038144364319595,-0.05721654647943841,0.9999999999999994
2021-02-28,3586.344983615668,0.0004649518936741,0.06439428124376456,0.0965914218655961,0.9999999999999994
2021-03-01,3739.3942364593513,0.0004947150119437,0.04267555228035613,0.06401332842072893,0.9999999999999997
2021-03-02,3637.4034384809015,0.0004744752181497,-0.02727468448874215,-0.040912026733288975,0.9999999999999994
2021-03-03,4115.498264125566,0.0005680216794637,0.13143849279593023,0.1971577391940531,0.9999999999999993
2021-03-04,3974.160137803305,0.0005387604157964,-0.0343428953802003,-0.05151434307036851,0.9999999999999993
2021-03-05,4292.508158602594,0.000603496098094,0.0801044773639279,0.12015671604586453,0.9999999999999996
2021-03-06,4703.261148021759,0.0006901195186803,0.09569067180361124,0.14353600770556696,0.9999999999999996
2021-03-07,4842.469816861274,0.0007207590950865,0.029598328576347033,0.04439749286441197,0.9999999999999997
2021-03-08,4655.245783148143,0.0006789591158752,-0.03866292218512635,-0.05799438327765194,0.9999999999999997
2021-03-09,4562.516578040109,0.0006586725374488,-0.01991929307872664,-0.02987893961810928,0.9999999999999994
2021-03-10,4622.198028624959,0.0006715965011724,0.013080818351894452,0.019621227527805596,0.9999999999999994
2021-03-11,4257.841355895828,0.0005921860134343,-0.0788275773717817,-0.11824136605755664,0.9999999999999994
2021-03-12,4018.138332499243,0.0005421787095089,-0.05629684231063914,-0.08444526346610182,0.9999999999999994
2021-03-13,3773.776620150516,0.0004927200895369,-0.06081465896091642,-0.09122198844141094,0.9999999999999994
2021-03-14,3902.836630028431,0.0005179960131104,0.034199165151637345,0.05129874772765275,0.9999999999999996
2021-03-15,4188.298879720225,0.0005748271033856,0.07314224927977953,0.10971337391951641,0.9999999999999994
2021-03-16,4377.346958217445,0.0006137462311093,0.045137198639904064,0.06770579795990006,0.9999999999999997
2021-03-17,4647.704430595976,0.0006706063159878,0.061762861148348946,0.09264429172254096,0.9999999999999998
2021-03-18,4445.958246285315,0.0006269420939685,-0.0434077053141676,-0.06511155797121115,0.9999999999999997
2021-03-19,4368.772897353273,0.0006106157786043,-0.017360790330528175,-0.026041185495865427,0.9999999999999994
2021-03-20,4311.760494104969,0.0005986629921523,-0.0130499809873027,-0.01957497148095444,0.9999999999999997
2021-03-21,4438.3247482176,0.0006250220635236,0.029353266324896543,0.04402989948741354,0.9999999999999993
2021-03-22,5023.740406953452,0.0007486828106971,0.13190014069406497,0.1978502110411191,0.9999999999999994
2021-03-23,4839.815775573044,0.0007075676657581,-0.036611093822808694,-0.054916640734301914,0.9999999999999996
2021-03-24,5118.929924470028,0.0007687762393815,0.05767040768487419,0.08650561152737257,0.9999999999999994
2021-03-25,5598.615150313211,0.000876837086898,0.09370810558475196,0.14056215837710817,0.9999999999999996
2021-03-26,5780.40299815587,0.0009195436284238,0.03247014537737747,0.04870521806608741,0.9999999999999999
2021-03-27,5665.38937303009,0.0008920991631677,-0.019897163772573112,-0.0298457456587925,0.9999999999999999
2021-03-28,5391.453179910958,0.0008273962188812,-0.04835258004034049,-0.07252887006053255,0.9999999999999993
2021-03-29,5064.253695180486,0.0007520760016451,-0.06068855164126197,-0.09103282746197161,0.9999999999999996
2021-03-30,4476.894485143452,0.0006212357655109,-0.11598139536256014,-0.17397209304378614,0.9999999999999997
2021-03-31,4426.41652647879,0.0006107289130276,-0.011275217415146255,-0.016912826122718938,0.9999999999999997
2021-04-01,4361.7519016091,0.0005973458900489,-0.014608797993335365,-0.021913196990061556,0.9999999999999999
2021-04-02,4595.665717860558,0.0006453979548782,0.053628409301584634,0.08044261395247276,0.9999999999999996
2021-04-03,4444.079309578926,0.0006134656199679,-0.032984646314136445,-0.04947696947122526,1.0
2021-04-04,4408.40533917291,0.0006060789085096,-0.008027302827184557,-0.012040954240738921,0.9999999999999997
2021-04-05,4491.965767599807,0.0006233110625514,0.01895479702929803,0.0284321955439355,0.9999999999999997
2021-04-06,4633.276259665487,0.0006527237064303,0.03145849709829518,0.04718774564742234,0.9999999999999997
2021-04-07,4846.836320176427,0.0006978523712551,0.0460926671629891,0.06913900074444279,0.9999999999999997
2021-04-08,4909.172904744384,0.0007113152975279,0.012861293522222317,0.01929194028328185,0.9999999999999998
2021-04-09,4537.008914899169,0.0006304281671592,-0.07580991687735084,-0.11371487531593161,0.9999999999999998
2021-04-10,4654.886200745738,0.000654997160518,0.025981277105158407,0.0389719156577526,0.9999999999999998
2021-04-11,4482.2764401468985,0.0006185648295669,-0.03708141362750972,-0.05562212044138892,0.9999999999999998
2021-04-12,4824.260615266376,0.000689356776189,0.07629698428601817,0.11444547642915026,1.0
2021-04-13,4840.066314289253,0.0006927445800182,0.0032762946041637875,0.0049144419061621925,0.9999999999999998
2021-04-14,4919.662128163871,0.0007098330551774,0.016445190769314166,0.024667786153954374,1.0000000000000002
2021-04-15,5697.465565599202,0.0008781710149618,0.15810098685082363,0.2371514802763437,1.0
2021-04-16,5966.388773452945,0.0009403461778483,0.047200497266271846,0.07080074589936736,1.0000000000000002
2021-04-17,6114.769897508175,0.000975425091116,0.02486950309296665,0.03730425463946441,1.0000000000000002
2021-04-18,6076.20184832356,0.000966196556718,-0.006307359039026461,-0.009461038558523649,1.0000000000000004
2021-04-19,5642.009259645763,0.0008626329997613,-0.07145789417736204,-0.10718684126601241,1.0000000000000002
2021-04-20,5582.53460897971,0.0008489929664098,-0.010541395437161594,-0.015812093155808338,1.0000000000000002
2021-04-21,5308.816085921556,0.000786552215802,-0.04903122725255804,-0.07354684087884478,1.0000000000000004
2021-04-22,5851.346671772615,0.0009071239103762,0.1021942702610843,0.15329140539164365,1.0000000000000002
2021-04-23,6001.610961664546,0.0009420667204376,0.025680291789378806,0.038520437684095965,1.0000000000000002
2021-04-24,6444.517182427404,0.0010463505236166,0.07379788919873898,0.1106968337980978,1.0000000000000002
2021-04-25,6221.620832526054,0.000992065375677,-0.034586974259162906,-0.051880461388760235,1.0000000000000002
2021-04-26,5941.063692425885,0.0009249612322188,-0.045093898784934305,-0.06764084817737659,1.0000000000000004
2021-04-27,6184.034340691927,0.0009817032001175,0.040896826030631495,0.06134523904595146,1.0000000000000004
2021-04-28,5867.105483095892,0.0009062354577254,-0.05124953066812599,-0.07687429600215956,1.0000000000000004
2021-04-29,5724.842854514886,0.0008732745440259,-0.024247498019404623,-0.03637124702914407,1.0000000000000004
2021-04-30,6329.48834004826,0.0010116245889341,0.10561783107400435,0.15842674661096812,1.0000000000000007
2021-05-01,6190.377762101817,0.0009782741014213,-0.02197817113687628,-0.03296725670531575,1.0000000000000007
2021-05-02,5675.945336125467,0.0008563293820671,-0.08310194397598192,-0.12465291596397254,1.0000000000000004
2021-05-03,5087.641952947463,0.0007231934612422,-0.10364852871884656,-0.15547279307819872,1.0000000000000007
2021-05-04,4632.0976525461965,0.0006260620212539,-0.08953937887420571,-0.1343090683113496,1.0000000000000007
2021-05-05,4992.26661954892,0.0006990812433392,0.0777550462056309,0.11663256930847576,1.0000000000000004
2021-05-06,4836.9497727601165,0.0006664570559792,-0.031111488753546857,-0.046667233130399555,1.0000000000000007
2021-05-07,5589.0565595149255,0.0008219001239553,0.15549195714009523,0.23323793571022122,1.0000000000000004
2021-05-08,6117.37105738752,0.0009384372568323,0.09452659715407252,0.1417898957310999,1.0000000000000004
2021-05-09,6865.926673849628,0.0011106858762251,0.12236557328954745,0.1835483599342871,1.0000000000000004
2021-05-10,7301.5268198968515,0.0012163849943949,0.06344375154868764,0.09516562732303813,1.0000000000000002
2021-05-11,7575.710958202891,0.0012849008294586,0.037551616952070876,0.0563274254281505,1.0000000000000002
2021-05-12,7218.956085291392,0.0011941381337895,-0.04709193300533843,-0.07063789950804467,1.0000000000000007
2021-05-13,7231.932393870295,0.0011973578870461,0.0017975325553429844,0.0026962988330188065,1.0000000000000002
2021-05-14,7548.569875054847,0.001275994210946,0.04378324684740287,0.06567487027115759,1.0000000000000007
2021-05-15,7996.338301938858,0.0013895289460028,0.0593183125142307,0.08897746877129431,1.0000000000000004
2021-05-16,7464.571035007592,0.0012509206264126,-0.06650134684801035,-0.09975202027199859,1.0000000000000004
2021-05-17,7392.765089653931,0.0012328706532017,-0.00961956755678306,-0.014429351335155216,1.0000000000000009
2021-05-18,7370.876286560046,0.0012273951519567,-0.0029608411505619436,-0.004441261725859347,1.0000000000000007
2021-05-19,7331.774889783759,0.0012176284302728,-0.005304850502997005,-0.007957275754536086,1.0000000000000007
2021-05-20,6895.892005099473,0.0011090442059944,-0.05945120945975224,-0.08917681418959034,1.0000000000000007
2021-05-21,7676.821115403569,0.0012974356942387,0.1132455539800512,0.16986833097007437,1.0000000000000007
2021-05-22,7587.854082893165,0.0012748816314591,-0.01158904593098986,-0.01738356889651793,1.0000000000000004
2021-05-23,7166.224695279341,0.0011686208450075,-0.05556635420340883,-0.08334953130510214,1.0000000000000004
2021-05-24,7990.879280228332,0.0013703397232623,0.11507517835607661,0.17261276753411448,1.0000000000000004
2021-05-25,8746.773402853793,0.0015647798542834,0.09459461169633143,0.14189191754450925,1.0000000000000004
2021-05-26,8838.20495429815,0.0015893152303284,0.010453174814672339,0.015679762222038596,1.0000000000000004
2021-05-27,7918.091590481137,0.0013411284904352,-0.1041063619337711,-0.15615954290069767,1.0000000000000004
2021-05-28,7712.520591284089,0.0012889005411851,-0.025962190112094552,-0.03894328516811396,1.0000000000000004
2021-05-29,6989.994817869914,0.00110778001463,-0.0936821840360077,-0.14052327605399706,1.0000000000000004
2021-05-30,7219.378532508439,0.0011623093886951,0.03281600639418292,0.04922400959121198,1.0000000000000007
2021-05-31,7003.071149207191,0.0011100716300038,-0.029962050379714555,-0.04494307556953159,1.0000000000000004
2021-06-01,7005.515961241607,0.0011071289474439,0.00034910569696156024,-0.002650894303000917,0.9999858545125981
2021-06-02,7764.45920403244,0.001223748481186,0.10833509580018474,0.10533509580012979,0.9953606789916357
2021-06-03,7499.437063949183,0.0011783073670517,-0.03413272362170683,-0.037132723621655206,0.9947154274812646
2021-06-04,7725.368519915135,0.0012102706692496,0.030126455364501314,0.02712645536442415,0.9941718615322861
2021-06-05,8095.9144049366205,0.0012646902680536,0.0479648167030815,0.04496481670314423,0.9931506687580306
2021-06-06,8708.095015414912,0.0013565270082534,0.07561599343305847,0.07261599343303216,0.9900106100654394
2021-06-07,8673.182132595628,0.0013470187786612,-0.004009244588797256,-0.007009244588828678,0.9896320857343804
2021-06-08,8584.538525006003,0.0013292106179101,-0.01022042501061804,-0.013220425010555092,0.988664272816179
2021-06-09,8485.054595698255,0.0013098191184213,-0.01158873351409162,-0.014588733514098062,0.9884486007102554
2021-06-10,8689.051687804349,0.0013373802411594,0.024041930408970735,0.02104193040892466,0.988282590046974
2021-06-11,9484.632678948998,0.0014558203928181,0.09156131413757129,0.08856131413757251,0.9855392592907749
2021-06-12,9349.311478317935,0.001430682136383,-0.014267416062554106,-0.01726741606252591,0.9855314230545593
2021-06-13,8008.111463780355,0.0012211524201662,-0.1434544156163765,-0.14645441561640338,0.9819152272966878
2021-06-14,8448.899731093987,0.0012847045182643,0.05504272378166308,0.05204272378172936,0.9815823383913175
2021-06-15,8499.757401720995,0.001288583610372,0.006019443033492333,0.0030194430334384847,0.9809161637556493
2021-06-16,8779.87840759555,0.0013271848759545,0.03295635306224587,0.029956353062224883,0.9807831473304697
2021-06-17,7974.300406625378,0.0012014304573239,-0.09175275141319261,-0.09475275141314321,0.9802562752428507
