,price,volume,market_cap
2020-03-14,1928.1722834875975,1609541874.4231114,36635273386.26435
2020-03-15,1867.4032583827918,1081604670.3754294,35480661909.27304
2020-03-16,1666.5383002271715,2583233750.6567507,31664227704.316257
2020-03-17,1603.5447881268242,1922660474.6871812,30467350974.40966
2020-03-18,1707.6586739703403,1088351146.4261053,32445514805.436466
2020-03-19,1502.1972081020556,1349900896.5978262,28541746953.939056
2020-03-20,1421.8313864229287,2352528878.269133,27014796342.035645
2020-03-21,1521.831667643487,1962635446.54792,28914801685.226254
2020-03-22,1564.1539241381497,2171651467.7967777,29718924558.624844
2020-03-23,1528.1804625875866,1896694495.5038712,29035428789.164146
2020-03-24,1565.4258857843986,1295289832.7570326,29743091829.903572
2020-03-25,1466.3203559209032,1040887580.7797731,27860086762.49716
2020-03-26,1461.221465652927,804742623.2839043,27763207847.405613
2020-03-27,1496.7684306030158,1632227262.0767503,28438600181.4573
2020-03-28,1518.7827720184678,1961323772.457502,28856872668.350887
2020-03-29,1555.1172650635435,1844197563.6386998,29547228036.20733
2020-03-30,1606.2135760413314,1161836144.453988,30518057944.785297
2020-03-31,1634.9121203374887,1454643290.2322936,31063330286.412285
2020-04-01,1662.1901856204267,899479421.3447767,31581613526.78811
2020-04-02,1675.1677479386858,1457468932.853699,31828187210.83503
2020-04-03,1601.8921220571126,2711833304.3759594,30435950319.08514
2020-04-04,1668.5726663591217,2771038658.5649014,31702880660.823315
2020-04-05,1665.0983540843883,1830399264.9522495,31636868727.60338
2020-04-06,1709.6564324874469,2239626719.228486,32483472217.26149
2020-04-07,1772.96732204663,761224854.6186855,33686379118.88597
2020-04-08,1735.4836207918531,1689206943.8864565,32974188795.045208
2020-04-09,1704.4534355412716,725467722.4205339,32384615275.28416
2020-04-10,1682.5224293027125,1743153601.961398,31967926156.751537
2020-04-11,1766.1946819685302,895438538.9391313,33557698957.402073
2020-04-12,1702.1095582423338,1325958267.8490567,32340081606.604343
2020-04-13,1799.7750989641631,1539370380.8919232,34195726880.3191
2020-04-14,1813.0253871086009,1544766998.40421,34447482355.063416
2020-04-15,1831.485630881249,935929203.0454828,34798226986.74374
2020-04-16,1895.7437288247597,724868937.6238064,36019130847.67043
2020-04-17,1901.03543122641,1961877479.7455819,36119673193.30179
2020-04-18,1981.1055512818223,2413432771.3940897,37641005474.35462
2020-04-19,1939.1228777018687,1478310657.1489954,36843334676.3355
2020-04-20,2047.4692308187946,2246545322.8640995,38901915385.5571
2020-04-21,2009.9593880105742,1339425549.3674212,38189228372.20091
2020-04-22,2125.804159283431,2532212881.180586,40390279026.38519
2020-04-23,2089.011861865452,1210534799.4770882,39691225375.44359
2020-04-24,2064.4213003184905,1040433417.8382689,39224004706.051315
2020-04-25,1980.4703061722869,792144129.3571271,37628935817.27345
2020-04-26,1918.6560598655963,691238607.7717341,36454465137.44633
2020-04-27,1915.0347970608473,1096807593.95646,36385661144.1561
2020-04-28,1932.0184541739864,1654226559.8477893,36708350629.30574
2020-04-29,2007.121606495442,2662329557.0249553,38135310523.4134
2020-04-30,1988.937980380434,1309916772.5632498,37789821627.22825
2020-05-01,1898.6225325864536,2888915214.4013314,36073828119.14262
2020-05-02,1926.7152917515884,972908073.4660412,36607590543.28018
2020-05-03,1938.5801747021092,1498533086.9112554,36833023319.34007
2020-05-04,1975.7971349112859,1512662318.6692903,37540145563.31443
2020-05-05,1924.4074429957454,1046798679.9235802,36563741416.91917
2020-05-06,1882.5710595777045,949153960.8794851,35768850131.97639
2020-05-07,1833.6327116633308,739296166.8509015,34839021521.60329
2020-05-08,1919.92467955339,2873056410.2530107,36478568911.51441
2020-05-09,2028.055163738659,2413631768.8236175,38533048111.03452
2020-05-10,1980.7409374278568,901348648.4572401,37634077811.12928
2020-05-11,1935.9981353432088,1024508009.9739314,36783964571.520966
2020-05-12,1984.0443290344995,1629441608.2616086,37696842251.65549
2020-05-13,2105.8650636239945,1028490959.1179194,40011436208.855896
2020-05-14,2256.087173104751,3111773295.422769,42865656288.990265
2020-05-15,2199.6589413411793,2291614331.719414,41793519885.48241
2020-05-16,2164.4466637551045,2242989491.5398517,41124486611.346985
2020-05-17,2188.11405607273,1645008337.1375618,41574167065.38187
2020-05-18,2216.2931831774767,1497088776.3803208,42109570480.372055
2020-05-19,2199.4983592227995,1139285104.777392,41790468825.23319
2020-05-20,2128.164470861812,1178154715.826966,40435124946.37443
2020-05-21,2124.280402758492,632913454.5330766,40361327652.41135
2020-05-22,2275.7040266005924,1422113899.4977863,43238376505.411255
2020-05-23,2227.4489698900693,2153573272.653365,42321530427.911316
2020-05-24,2246.274295099199,1347748478.1210794,42679211606.88479
2020-05-25,2472.1984920993527,3484070671.0962324,46971771349.8877
2020-05-26,2418.465873656653,1243780763.9422758,45950851599.47641
2020-05-27,2483.2218926077503,1141668574.104022,47181215959.54726
2020-05-28,2665.4116440817193,3151740179.230333,50642821237.552666
2020-05-29,2727.0524687940942,2186564321.1244965,51813996907.08779
2020-05-30,2846.6286560232757,2590620622.6628413,54085944464.44224
2020-05-31,2938.62966524538,2045930336.496875,55833963639.66222
2020-06-01,2996.7879710615775,1821075558.6804736,56938971450.169975
2020-06-02,3160.9710746134815,1142180401.2405832,60058450417.65615
2020-06-03,3241.41271669564,2284799328.330893,61586841617.21716
2020-06-04,3218.1240635081394,1074717940.6200902,61144357206.65465
2020-06-05,3235.4007152666677,1701978512.1063812,61472613590.06669
2020-06-06,3281.4952503981194,1997266318.8648574,62348409757.56427
2020-06-07,3228.2249249949414,1465939424.5250995,61336273574.903885
2020-06-08,3251.28724351345,1551144888.3815103,61774457626.75555
2020-06-09,3255.7007421578087,901782783.2714237,61858314100.99837
2020-06-10,3338.133024890415,2092542808.2747612,63424527472.917885
2020-06-11,3625.313239702615,1228675371.4571195,68880951554.34969
2020-06-12,3659.66434189566,2128734998.4855154,69533622496.01755
2020-06-13,3888.7524904829825,1646807285.511975,73886297319.17667
2020-06-14,3981.366476882385,809464254.4839121,75645963060.76532
2020-06-15,4009.0941659325495,2038572573.5518873,76172789152.71844
2020-06-16,3935.497842866755,1126105451.9064837,74774459014.46835
2020-06-17,3964.083723880254,1675734310.2763097,75317590753.72482
2020-06-18,3983.185798860526,1067919571.757239,75680530178.34999
2020-06-19,3869.6457544590007,1839383833.0069532,73523269334.72101
2020-06-20,3781.1977494470157,2011652057.0293438,71842757239.4933
2020-06-21,3836.3596582946384,615203033.9433529,72890833507.59813
2020-06-22,4074.678007659311,2472252354.117404,77418882145.5269
2020-06-23,4061.9242229438028,1205439313.6919997,77176560235.93225
2020-06-24,3824.6243513419276,1180923431.0445454,72667862675.49663
2020-06-25,3486.3277669436625,3189015768.166454,66240227571.92959
2020-06-26,3342.170509985114,881414126.06749,63501239689.71717
2020-06-27,3435.1973458789907,1944038138.6107798,65268749571.70082
2020-06-28,3257.5558163167934,2922424580.5977182,61893560510.01907
2020-06-29,3369.6101761777227,976520307.9462999,64022593347.37673
2020-06-30,3455.5623513221235,1417727573.6360457,65655684675.120346
2020-07-01,3440.1262349050266,1522908856.3025665,65362398463.1955
2020-07-02,3228.4862052873273,3191600940.2384124,61341237900.45922
2020-07-03,3137.519335827141,1427885529.8438954,59612867380.715675
2020-07-04,3105.6752643183095,902847676.1148696,59007830022.04788
2020-07-05,3147.8572161511192,620955251.145002,59809287106.87127
2020-07-06,2988.6965912336236,2704895002.2504773,56785235233.43885
2020-07-07,3159.801216967507,1902440934.698649,60036223122.38264
2020-07-08,3201.5390750218185,1875174596.148251,60829242425.41455
2020-07-09,3258.4308366348214,2081204087.15292,61910185896.06161
2020-07-10,3340.572327622882,872539973.9159735,63470874224.834755
2020-07-11,3516.5072479130845,837815181.1769834,66813637710.3486
2020-07-12,3542.391718994071,1819558004.802324,67305442660.88735
2020-07-13,3641.0832847192632,1562813555.1013362,69180582409.666
2020-07-14,3540.750714879272,1021449514.8201996,67274263582.70617
2020-07-15,3794.0475845331903,2122592445.0888295,72086904106.13062
2020-07-16,3811.591930579337,945269084.7155529,72420246681.0074
2020-07-17,3705.85049453649,2166938044.1594167,70411159396.19331
2020-07-18,3637.8580054239023,612365585.9896212,69119302103.05414
2020-07-19,3361.083841435401,1071756636.7302394,63860592987.27262
2020-07-20,3298.5937210743955,1660328091.4958594,62673280700.41351
2020-07-21,2977.1286991154457,1851130139.6609285,56565445283.19347
2020-07-22,3069.2172629294423,2186271851.131333,58315127995.6594
2020-07-23,3119.915522028949,651836286.4895138,59278394918.55003
2020-07-24,2997.680209132714,1201209143.5800405,56955923973.52157
2020-07-25,2990.46043350584,2027681136.8062222,56818748236.610954
2020-07-26,2988.534273264667,1436426435.4208422,56782151192.02867
2020-07-27,2848.5675031443748,2281365251.2975273,54122782559.74312
2020-07-28,2821.9659647955896,1082115008.9018414,53617353331.1162
2020-07-29,2823.5898187162934,1283913262.684369,53648206555.60957
2020-07-30,2794.2609221788516,606913397.5206624,53090957521.39818
2020-07-31,2716.638114368891,789507512.4353918,51616124173.00893
2020-08-01,2606.4382315119037,1899467992.7641885,49522326398.72617
2020-08-02,2575.828190385462,1714373782.407074,48940735617.323784
2020-08-03,2515.689918544733,926613309.9966767,47798108452.34992
2020-08-04,2572.04970280906,804008304.8857707,48868944353.37214
2020-08-05,2714.7321473494662,851033554.5590041,51579910799.63986
2020-08-06,2813.7800926168084,2599115540.4406643,53461821759.71936
2020-08-07,2819.0846724823705,1593067823.906917,53562608777.16504
2020-08-08,2744.7243479823323,2282950484.6267433,52149762611.664314
2020-08-09,2841.634330894694,1365492162.9165416,53991052286.99918
2020-08-10,2912.4105536362754,2151193203.935516,55335800519.08923
2020-08-11,3064.4260435615056,1793592707.0518122,58224094827.66861
2020-08-12,3087.1150055323988,1573862049.9151008,58655185105.11558
2020-08-13,3299.9362442621336,1051549525.2485847,62698788640.98054
2020-08-14,3324.409994839151,634324238.9841516,63163789901.94386
2020-08-15,3236.1245689603697,2287734633.680659,61486366810.247025
2020-08-16,3171.8699132296865,993386978.6185886,60265528351.364044
2020-08-17,3236.6186244358146,1791825933.3082247,61495753864.28048
2020-08-18,3160.726390420137,1539758974.0356321,60053801417.9826
2020-08-19,3377.557678758022,1420776592.2955112,64173595896.40242
2020-08-20,3434.8172343558995,2332627545.93424,65261527452.76209
2020-08-21,3438.3212258098256,807467787.9518981,65328103290.38669
2020-08-22,3453.1103155336214,1585736136.21851,65609095995.13881
2020-08-23,3415.8337773217395,1996979891.9769437,64900841769.11305
2020-08-24,3186.141626838991,2660429824.745293,60536690909.940834
2020-08-25,3122.9685359832874,1220924956.8650177,59336402183.682465
2020-08-26,3318.0274972276534,1716478767.3756895,63042522447.32542
2020-08-27,3346.1579757104296,1256092693.943787,63577001538.49816
2020-08-28,3484.635150188115,2245016357.798313,66208067853.57418
2020-08-29,3633.2451985333773,2640475601.129934,69031658772.13417
2020-08-30,3625.832147457458,1155689887.6320653,68890810801.69171
2020-08-31,3718.627761906664,2346760159.2785416,70653927476.22662
2020-09-01,3482.2878224811684,1334603414.8358922,66163468627.1422
2020-09-02,3686.216217740031,2536461831.0033865,70038108137.0606
2020-09-03,3887.8657148960065,1078828295.7195208,73869448583.02412
2020-09-04,3962.750702973453,917744405.0936003,75292263356.4956
2020-09-05,4002.088733572583,941320953.4462122,76039685937.87907
2020-09-06,3995.9969028213254,884102315.1170324,75923941153.60518
2020-09-07,4181.447765522279,2644332238.1447964,79447507544.92331
2020-09-08,4308.429755611396,1354327502.7514148,81860165356.61653
2020-09-09,3815.3657092595954,2979509396.014938,72491948475.93231
2020-09-10,3758.1442368265148,2247190093.0300717,71404740499.70378
2020-09-11,3587.9499262426057,1288984668.7573524,68171048598.609505
2020-09-12,3400.3458590666646,2528287828.7933655,64606571322.266624
2020-09-13,3556.5341885193793,1016147286.7723302,67574149581.86821
2020-09-14,3548.080935707962,874375563.9015807,67413537778.45128
2020-09-15,3614.0100738250962,723638630.321379,68666191402.67683
2020-09-16,3623.3084723154657,1031375151.8198045,68842860973.99385
2020-09-17,3435.549754246616,2646710666.81773,65275445330.68571
2020-09-18,3219.923396993283,2320544476.0353937,61178544542.872375
2020-09-19,3163.173514358719,1835138911.8323636,60100296772.81566
2020-09-20,3117.4780397101963,635183945.7471849,59232082754.49373
2020-09-21,3072.367171753849,1836794024.9175131,58374976263.323135
2020-09-22,3031.303749262146,2002322845.4187863,57594771235.980774
2020-09-23,3281.598255341138,3119216619.322629,62350366851.48163
2020-09-24,3415.1965116237766,1138019572.5015104,64888733720.85175
2020-09-25,3446.109389484802,728332978.8331422,65476078400.211235
2020-09-26,3434.5165038954297,1340377759.6447172,65255813574.01316
2020-09-27,3427.685630219284,1942795063.5936627,65126026974.1664
2020-09-28,3526.422181995958,1254868182.018322,67002021457.9232
2020-09-29,3513.27334136297,1307865145.5610826,66752193485.89643
2020-09-30,3640.2890883517025,1609479198.1785405,69165492678.68234
2020-10-01,3723.24875961147,1563591740.4049847,70741726432.61794
2020-10-02,4197.227568881422,1612658564.3429527,79747323808.74701
2020-10-03,4170.468657881816,579703667.5977112,79238904499.75452
2020-10-04,4456.108097462,1352612101.1969862,84666053851.778
2020-10-05,4186.984320309156,2422193196.165123,79552702085.87396
2020-10-06,4038.6556374740417,2440667974.717927,76734457112.00679
2020-10-07,4510.539759804759,1660411810.214413,85700255436.29042
2020-10-08,4755.029344904053,2955970590.284565,90345557553.177
2020-10-09,4905.958318976692,2008880355.0294938,93213208060.55714
2020-10-10,5623.233636676122,4439955105.432557,106841439096.84631
2020-10-11,5615.03986649443,1375672029.1284268,106685757463.39417
2020-10-12,5998.724277447571,1386231789.71921,113975761271.50385
2020-10-13,6437.96177672433,2578109180.0776887,122321273757.76227
2020-10-14,7081.795886468821,1319817971.207293,134554121842.9076
2020-10-15,6608.868432916624,2479642356.4976683,125568500225.41586
2020-10-16,6596.653256134185,1839512893.9089665,125336411866.54951
2020-10-17,6739.970460111832,2037175557.4731104,128059438742.1248
2020-10-18,7406.032378108348,3614145604.6924872,140714615184.05862
2020-10-19,7622.377826160282,1429357331.2245471,144825178697.04535
2020-10-20,8181.618190591676,2967663454.630508,155450745621.24182
2020-10-21,7595.3523210986195,2821049962.595799,144311694100.87378
2020-10-22,7474.937046985644,2000507201.8647208,142023803892.72723
2020-10-23,8106.886230556431,1255467073.5561066,154030838380.57217
2020-10-24,8038.915587666493,1069621712.7843384,152739396165.66336
2020-10-25,8062.507737748445,1080498072.1473644,153187647017.22046
2020-10-26,8849.975317831766,2140447487.7605035,168149531038.80356
2020-10-27,8417.940046800946,1745691569.7890103,159940860889.218
2020-10-28,8112.051425839585,1146469814.793208,154128977090.95212
2020-10-29,7484.2971819837585,1081685247.6532168,142201646457.6914
2020-10-30,8236.62554249472,2865916063.1709414,156495885307.39966
2020-10-31,8752.147907459343,1943330799.4321735,166290810241.7275
2020-11-01,9285.205608429618,2057379700.7713444,176418906560.16275
2020-11-02,9122.808448609585,1431934756.2047436,173333360523.58212
2020-11-03,8380.445859122032,2485297518.0230308,159228471323.3186
2020-11-04,7569.856243907908,2558205433.3572497,143827268634.25024
2020-11-05,8213.720730704155,3182004679.736023,156060693883.37894
2020-11-06,8508.055693941997,2142361579.4460027,161653058184.89795
2020-11-07,8912.492207907719,1276513599.0785918,169337351950.24664
2020-11-08,9080.684174826987,2247327028.07723,172532999321.71277
2020-11-09,8688.054684546547,1760117953.7050638,165073039006.3844
2020-11-10,8559.11956893117,1016527782.203465,162623271809.69223
2020-11-11,8068.5496386158275,2681503237.2276173,153302443133.7007
2020-11-12,7550.4248266969635,2149155234.55306,143458071707.2423
2020-11-13,7981.546506394035,2473093264.2472,151649383621.48666
2020-11-14,7245.408183038525,1747248004.10801,137662755477.73196
2020-11-15,6832.787667352122,1211215018.9164124,129822965679.69032
2020-11-16,6754.361005668139,1696334674.4774628,128332859107.69464
2020-11-17,6810.574380259363,1693697930.118022,129400913224.9279
2020-11-18,6279.066737521718,1175635611.6288552,119302268012.91264
2020-11-19,5691.474033078807,3763943456.9511695,108138006628.49733
2020-11-20,5853.274013144693,1573657938.6973698,111212206249.74916
2020-11-21,5943.618408096771,652344027.2188382,112928749753.83865
2020-11-22,6441.98145516226,2665300384.4182324,122397647648.08295
2020-11-23,6502.135712865382,1890214482.650459,123540578544.44225
2020-11-24,6727.095835330724,2458174163.5525627,127814820871.28375
2020-11-25,6457.208105432489,1984752777.976198,122686954003.21729
2020-11-26,6213.293170968837,1538306160.6781244,118052570248.40791
2020-11-27,5762.010540546223,2884311771.452874,109478200270.37823
2020-11-28,5533.982938429358,1273209508.9698236,105145675830.1578
2020-11-29,5447.116115064418,1736987520.6819751,103495206186.22395
2020-11-30,5865.806104384846,1137774739.4170063,111450315983.31207
2020-12-01,5583.538685936157,2043938042.8636546,106087235032.78699
2020-12-02,6313.357151829525,1734980454.2593453,119953785884.76097
2020-12-03,6566.059454366996,1155373165.4463568,124755129632.97292
2020-12-04,6742.213341837526,816228936.1997898,128102053494.913
2020-12-05,6773.4209459753865,1475935231.8252766,128694997973.53235
2020-12-06,6727.225401651495,1410074849.7369053,127817282631.37842
2020-12-07,6515.657478615794,1829401854.1490939,123797492093.70009
2020-12-08,5993.1787718855485,2243613627.475989,113870396665.82542
2020-12-09,5716.171207813691,1670275630.8087063,108607252948.46013
2020-12-10,6289.771887600694,3158263524.605717,119505665864.41318
2020-12-11,6517.077857934696,1240554245.817703,123824479300.75923
2020-12-12,7166.855268242162,1236424230.5371094,136170250096.60109
2020-12-13,6931.059603424522,1116346718.3380008,131690132465.06592
2020-12-14,6522.921359626863,1640482990.4234636,123935505832.9104
2020-12-15,6549.306629333213,625746286.3724648,124436825957.33105
2020-12-16,6259.837795396991,2452143813.5105796,118936918112.54283
2020-12-17,6360.165184187329,2111831860.246428,120843138499.55925
2020-12-18,5779.140315402927,2824985964.6021647,109803665992.65561
2020-12-19,5099.373914219305,2175159509.764737,96888104370.1668
2020-12-20,5224.019920931128,1871915407.0247195,99256378497.69142
2020-12-21,5758.721048855359,2423817358.0223064,109415699928.25183
2020-12-22,5915.019306299477,750404193.3247958,112385366819.69006
2020-12-23,6125.00021291963,1033800291.070009,116375004045.47298
2020-12-24,6165.182195660513,1635708783.0023146,117138461717.54974
2020-12-25,6240.16098027121,723459098.0296501,118563058625.15298
2020-12-26,5723.332939781941,2149185954.7866044,108743325855.85687
2020-12-27,5482.198640744308,2128235452.058552,104161774174.14186
2020-12-28,5899.753537524115,2982791633.5496516,112095317212.95819
2020-12-29,5524.890478751576,3252336735.89567,104972919096.27994
2020-12-30,5431.052937842158,2211593802.971011,103190005819.001
2020-12-31,5837.218913359532,2239770646.83305,110907159353.83112
2021-01-01,5898.527310104758,1586136551.9205844,112072018891.9904
2021-01-02,5978.292782234844,785090900.4353287,113587562862.46204
2021-01-03,5879.370044190608,2026870350.2821877,111708030839.62155
2021-01-04,6140.9227607842495,800802916.4912138,116677532454.90074
2021-01-05,6505.706708255751,1521800320.0118542,123608427456.85928
2021-01-06,6211.913107321569,916629323.6169373,118026349039.10982
2021-01-07,5728.166727549975,3389276103.024432,108835167823.44952
2021-01-08,5108.537629615547,2280470077.237233,97062214962.6954
2021-01-09,5274.4602734178425,1551074795.8009026,100214745194.93901
2021-01-10,5407.981738726601,2354773745.3491125,102751653035.80542
2021-01-11,6227.723454099901,3133290734.835116,118326745627.89812
2021-01-12,6270.755537935738,1144933990.541542,119144355220.77902
2021-01-13,6246.090278588035,1888429465.465183,118675715293.17267
2021-01-14,6358.791851154831,1989087521.667617,120817045171.9418
2021-01-15,6494.2459981715565,1160881574.2561834,123390673965.25957
2021-01-16,6439.060588182286,824892790.2692459,122342151175.46342
2021-01-17,6159.961377086655,2210986977.904557,117039266164.64645
2021-01-18,6182.6969902981555,1515398627.0318937,117471242815.66495
2021-01-19,6191.679584692352,1758909385.617577,117641912109.1547
2021-01-20,6194.765409289982,1416403506.599458,117700542776.50966
2021-01-21,6511.1071630987035,2488380997.570565,123711036098.87537
2021-01-22,6528.173798458045,1126774704.5395772,124035302170.70285
2021-01-23,6027.396450861187,1271537473.936513,114520532566.36255
2021-01-24,5819.024942719822,724956568.8855717,110561473911.67662
2021-01-25,5765.383552066553,767530831.4359094,109542287489.26451
2021-01-26,5796.510831884342,2053945261.6375213,110133705805.8025
2021-01-27,5992.3260408400765,1536811473.3356383,113854194775.96146
2021-01-28,6027.491795811833,1227298741.0855217,114522344120.42484
2021-01-29,5325.120268107545,1425830401.673997,101177285094.04335
2021-01-30,4949.264309044181,2438263779.142962,94036021871.83943
2021-01-31,5137.315188742695,2035853174.412148,97608988586.1112
2021-02-01,5081.798420954664,650706823.4193094,96554169998.13861
2021-02-02,5546.496201495769,3814129205.833693,105383427828.41962
2021-02-03,5607.0642030982135,2191245932.883652,106534219858.86606
2021-02-04,5504.874570583056,1015282376.4643877,104592616841.07806
2021-02-05,5313.282036280956,2073614220.8883817,100952358689.33817
2021-02-06,5227.482195249304,689267091.7836944,99322161709.73677
2021-02-07,5288.30101725731,1921178908.6268995,100477719327.8889
2021-02-08,5299.8441155803785,1453886120.2663326,100697038196.02719
2021-02-09,5612.393137640162,2051648641.8629465,106635469615.16309
2021-02-10,5123.588053821999,2131233280.8699827,97348173022.61798
2021-02-11,4713.635827716143,1893084035.8857667,89559080726.6067
2021-02-12,4659.495364300033,1249974193.0219214,88530411921.70062
2021-02-13,4820.190939349321,2224370239.611787,91583627847.63708
2021-02-14,5049.387690743085,762161379.8507278,95938366124.1186
2021-02-15,4884.824994863679,701123859.6298158,92811674902.40991
2021-02-16,4135.187355768307,2255106415.223305,78568559759.59782
2021-02-17,4007.928342345505,1703948396.370411,76150638504.56459
2021-02-18,4110.163541704038,1032685325.6909692,78093107292.37672
2021-02-19,4114.608309753456,671791389.0391682,78177557885.31566
2021-02-20,4265.850983454653,1807850914.6894715,81051168685.63841
2021-02-21,4580.646428450519,1124664337.9777608,87032282140.55986
2021-02-22,4546.237645958034,1324933936.4177432,86378515273.20264
2021-02-23,4434.414133760837,2001071153.7943292,84253868541.4559
2021-02-24,4207.868062388109,1834251383.8925004,79949493185.37407
2021-02-25,3869.917058267209,2144241084.4592693,73528424107.07697
2021-02-26,3502.9959656914625,3268047891.4505763,66556923348.13779
2021-02-27,3369.376411366056,2116650794.6766253,64018151815.95506
2021-02-28,3586.344983615668,1901063171.9555044,68140554688.697685
2021-03-01,3739.3942364593513,795615269.8065418,71048490492.72768
2021-03-02,3637.4034384809015,2357945517.938345,69110665331.13713
2021-03-03,4115.498264125566,3446190633.5955215,78194467018.38574
2021-03-04,3974.160137803305,2475505111.791494,75509042618.2628
2021-03-05,4292.508158602594,1080587350.7759752,81557655013.4493
2021-03-06,4703.261148021759,2500167570.2606287,89361961812.41342
2021-03-07,4842.469816861274,1643738214.8440638,92006926520.36421
2021-03-08,4655.245783148143,2108150185.1735702,88449669879.81473
2021-03-09,4562.516578040109,727772311.7043289,86687814982.76208
2021-03-10,4622.198028624959,585942636.0877932,87821762543.87422
2021-03-11,4257.841355895828,1832186607.4769776,80898985762.02074
2021-03-12,4018.138332499243,2597622723.6792693,76344628317.48561
2021-03-13,3773.776620150516,1224063295.559521,71701755782.8598
2021-03-14,3902.8366300284306,869065036.4495486,74153895970.54018
2021-03-15,4188.298879720225,1554072267.8553462,79577678714.68428
2021-03-16,4377.346958217445,771284387.7442496,83169592206.13145
2021-03-17,4647.704430595976,2324524798.0368114,88306384181.32355
2021-03-18,4445.958246285315,1538634835.9379663,84473206679.42099
2021-03-19,4368.772897353273,1669480071.5411193,83006685049.71219
2021-03-20,4311.760494104969,1878834917.5348809,81923449387.99442
2021-03-21,4438.3247482176,728164248.2825975,84328170216.1344
2021-03-22,5023.740406953452,4528390960.2417345,95451067732.1156
2021-03-23,4839.815775573044,2691177748.2282014,91956499735.88785
2021-03-24,5118.929924470028,2211835772.6640573,97259668564.93053
2021-03-25,5598.615150313211,3327236345.2519,106373687855.95102
2021-03-26,5780.40299815587,1966807975.1420233,109827656964.96152
2021-03-27,5665.38937303009,2268604762.145139,107642398087.5717
2021-03-28,5391.453179910958,1241597483.2173278,102437610418.30821
2021-03-29,5064.253695180486,1862553028.875488,96220820208.42923
2021-03-30,4476.894485143452,3065660171.3144903,85060995217.72559
2021-03-31,4426.41652647879,2036767503.6011329,84101914003.097
2021-04-01,4361.7519016091,1683278004.509359,82873286130.5729
2021-04-02,4595.665717860558,2753105581.9293213,87317648639.3506
2021-04-03,4444.079309578926,2353524380.529256,84437506881.99959
2021-04-04,4408.40533917291,1763613660.3943605,83759701444.2853
2021-04-05,4491.965767599807,1416524721.4797938,85347349584.39633
2021-04-06,4633.276259665487,2188351701.381416,88032248933.64424
2021-04-07,4846.836320176427,2168369830.1758857,92089890083.35211
2021-04-08,4909.172904744384,2231272975.034999,93274285190.1433
2021-04-09,4537.008914899169,3351081355.17694,86203169383.08421
2021-04-10,4654.886200745738,2175290989.324411,88442837814.16902
2021-04-11,4482.2764401468985,1124433666.9286683,85163252362.79108
2021-04-12,4824.260615266376,2819345457.7664733,91660951690.06114
2021-04-13,4840.066314289253,1356385213.7165372,91961259971.4958
2021-04-14,4919.662128163871,1101947246.500581,93473580435.11354
2021-04-15,5697.465565599202,3477995943.494085,108251845746.38484
2021-04-16,5966.388773452945,2140938542.0109816,113361386695.60596
2021-04-17,6114.769897508175,2049960537.3238459,116180628052.65532
2021-04-18,6076.20184832356,546417093.0857497,115447835118.14763
2021-04-19,5642.009259645763,1491715050.6209133,107198175933.2695
2021-04-20,5582.53460897971,1879321397.1173072,106068157570.6145
2021-04-21,5308.816085921556,1201271351.74278,100867505632.50957
2021-04-22,5851.346671772615,2879202280.4074574,111175586763.67969
2021-04-23,6001.610961664546,982866511.5981846,114030608271.62637
2021-04-24,6444.517182427404,2313840420.4054894,122445826466.12067
2021-04-25,6221.620832526054,683492439.2450951,118210795817.99503
2021-04-26,5941.063692425885,2810628742.21924,112880210156.09181
2021-04-27,6184.034340691927,1482109390.5400026,117496652473.14662
2021-04-28,5867.105483095892,1449585065.7870674,111475004178.82195
2021-04-29,5724.842854514886,2255062447.006407,108772014235.78284
2021-04-30,6329.48834004826,3761353969.662468,120260278460.91695
2021-05-01,6190.377762101817,1694967804.9922354,117617177479.93452
2021-05-02,5675.945336125467,2826045243.2079296,107842961386.38388
2021-05-03,5087.641952947463,1028073563.3148441,96665197106.0018
2021-05-04,4632.0976525461965,3205671927.4781833,88009855398.37773
2021-05-05,4992.26661954892,1136718563.2049353,94853065771.42947
2021-05-06,4836.9497727601165,1918801283.255323,91902045682.44221
2021-05-07,5589.0565595149255,1526003362.4308305,106192074630.78358
2021-05-08,6117.37105738752,2608582490.673244,116230050090.36287
2021-05-09,6865.926673849628,3124751080.7861156,130452606803.14293
2021-05-10,7301.5268198968515,1478726418.8932967,138729009578.0402
2021-05-11,7575.710958202891,2390061291.294655,143938508205.85492
2021-05-12,7218.956085291392,864645205.4530276,137160165620.53645
2021-05-13,7231.932393870295,1019357204.7072941,137406715483.5356
2021-05-14,7548.569875054847,2419760536.232743,143422827626.04208
2021-05-15,7996.338301938858,2032748060.3927364,151930427736.83832
2021-05-16,7464.571035007592,1652174766.765665,141826849665.14426
2021-05-17,7392.765089653931,1261753066.2526546,140462536703.42468
2021-05-18,7370.876286560046,1438710897.867982,140046649444.64087
2021-05-19,7331.774889783759,1688557666.4978914,139303722905.89142
2021-05-20,6895.892005099473,2318844800.803446,131021948096.88998
2021-05-21,7676.821115403569,3579278487.8928976,145859601192.66782
2021-05-22,7587.854082893165,1963636267.0260975,144169227574.97012
2021-05-23,7166.224695279341,1673504165.3473828,136158269210.30748
2021-05-24,7990.879280228332,1670519837.4580557,151826706324.33832
2021-05-25,8746.773402853793,2030309035.146299,166188694654.22205
