,price,volume,market_cap
2020-02-21,0.00035234562914009983,1204424.3736508035,352345.6291400998
2020-02-22,0.0003551707736331488,576496.910251347,355170.7736331488
2020-02-23,0.0003613749344024983,1703542.832064819,361374.9344024983
2020-02-24,0.000323932840025285,1805678.5928632023,323932.84002528497
2020-02-25,0.0003269298427833566,2159477.14869317,326929.8427833566
2020-02-26,0.00032299393434686094,1443662.0373594793,322993.9343468609
2020-02-27,0.0003122105942478186,703723.6701867606,312210.5942478186
2020-02-28,0.0002973186848041463,2764096.882978008,297318.6848041463
2020-02-29,0.00030051507333958864,1009030.752395509,300515.07333958865
2020-03-01,0.00028257361224514276,2126064.911549011,282573.61224514275
2020-03-02,0.0002997397721929912,1301477.933708907,299739.77219299116
2020-03-03,0.00030793940812384615,657784.9911286952,307939.40812384617
2020-03-04,0.00031236196740652553,1601951.613043186,312361.9674065255
2020-03-05,0.0003304669227849915,2365559.7465475844,330466.9227849915
2020-03-06,0.00029363557331446523,2703158.6015562243,293635.57331446523
2020-03-07,0.00027079817876750546,1014113.4420601701,270798.17876750545
2020-03-08,0.00027893824778667454,811829.057610392,278938.24778667453
2020-03-09,0.00026651304708390504,2030459.1104397418,266513.047083905
2020-03-10,0.0002564678856555348,1284713.5757879936,256467.88565553477
2020-03-11,0.0002345656139293257,1916122.3706142795,234565.6139293257
2020-03-12,0.0002205966697932862,2153330.2308881893,220596.6697932862
2020-03-13,0.00023432186541269515,1969455.3271920646,234321.86541269516
2020-03-14,0.00024102325379383557,2056116.770937193,241023.25379383558
2020-03-15,0.00024345521877713644,905393.1710795377,243455.21877713644
2020-03-16,0.00023480324158297255,1686840.6811822543,234803.24158297255
2020-03-17,0.0002362873363404097,1483453.1918670721,236287.33634040967
2020-03-18,0.0002523445729837768,1108339.879849117,252344.5729837768
2020-03-19,0.00024144566312695397,877338.2719451042,241445.66312695396
2020-03-20,0.000240697348306436,1580103.7223720565,240697.348306436
2020-03-21,0.0002660302720007387,2364952.063349306,266030.2720007387
2020-03-22,0.00027706124812263414,2403667.4829222984,277061.24812263413
2020-03-23,0.00026743392205710474,2077874.5018806907,267433.92205710476
2020-03-24,0.0002771440727532431,1419600.6743170037,277144.0727532431
2020-03-25,0.0002507562202399942,1244238.248949659,250756.2202399942
2020-03-26,0.00024938558529931647,820208.4867800366,249385.58529931647
2020-03-27,0.000258423400173615,1788633.054028688,258423.40017361497
2020-03-28,0.0002640600980571811,2082790.193485685,264060.0980571811
2020-03-29,0.0002734699178654417,2018488.3827998466,273469.9178654417
2020-03-30,0.00028687960533421594,1303316.9550033708,286879.6053342159
2020-03-31,0.00029449648972326497,1561810.8690024232,294496.489723265
2020-04-01,0.00030179325668088414,961860.4656274376,301793.25668088417
2020-04-02,0.0003052521880330918,1506864.6817515043,305252.18803309184
2020-04-03,0.0002851472433842323,3129169.295764203,285147.2433842323
2020-04-04,0.00030288031412025504,3173372.835553956,302880.31412025506
2020-04-05,0.00030185860516062404,1853549.5691275995,301858.605160624
2020-04-06,0.00031389975755095705,2471610.96969692,313899.75755095703
2020-04-07,0.0003312574813459974,862692.7772612256,331257.4813459974
2020-04-08,0.0003206696032487814,1840094.0190124526,320669.60324878135
2020-04-09,0.0003119891496737038,782025.2569150034,311989.1496737038
2020-04-10,0.00030588965964980244,1846374.903943035,305889.65964980243
2020-04-11,0.00032863113882144297,1042645.4665314938,328631.13882144296
2020-04-12,0.00031066275869103904,1504901.9871674923,310662.75869103905
2020-04-13,0.00033732342441144327,1817545.8722528368,337323.4244114433
2020-04-14,0.0003409642528048705,1594134.872616919,340964.2528048705
2020-04-15,0.0003460865642138729,977050.6004726724,346086.5642138729
2020-04-16,0.0003642138335782292,817661.317337469,364213.8335782292
2020-04-17,0.00036564775777521766,1983743.9418642772,365647.75777521764
2020-04-18,0.00038865754062321106,2766816.293126734,388657.54062321107
2020-04-19,0.00037620599967405963,1610608.804071701,376205.9996740596
2020-04-20,0.00040764209143177117,2645585.7413953026,407642.0914317712
2020-04-21,0.0003963381145666231,1445950.6611018677,396338.1145666231
2020-04-22,0.0004305036762561301,2991116.6619482515,430503.6762561301
2020-04-23,0.0004192196544114262,1302415.4140762025,419219.6544114262
2020-04-24,0.0004117126559763171,1097548.0292355448,411712.6559763171
2020-04-25,0.0003864958955971254,908054.1512695556,386495.8955971254
2020-04-26,0.0003683043632477956,774769.487862791,368304.36324779555
2020-04-27,0.0003671695831627492,1109657.6304917776,367169.5831627492
2020-04-28,0.00037196220512254703,1717805.7004417821,371962.20512254705
2020-04-29,0.0003935580867107564,3030152.5737352823,393558.08671075635
2020-04-30,0.0003881115062173954,1367326.7810746597,388111.50621739536
2020-05-01,0.00036157891462005904,3344963.2343472787,361578.914620059
2020-05-02,0.0003695136137633607,1033489.5652812915,369513.6137633607
2020-05-03,0.00037283448156813915,1538468.0212269425,372834.48156813916
2020-05-04,0.00038347781578941417,1631304.512825242,383477.81578941416
2020-05-05,0.0003684207898014886,1156910.1863667518,368420.7898014886
2020-05-06,0.00035631454995904975,1035851.3881940779,356314.54995904973
2020-05-07,0.0003423316169641359,817029.1528909176,342331.6169641359
2020-05-08,0.0003664115624486399,3327873.5079108793,366411.5624486399
2020-05-09,0.0003972745017444448,2844572.1123773805,397274.5017444448
2020-05-10,0.00038327265027439167,988428.1525797433,383272.6502743917
2020-05-11,0.0003701902582406676,1120988.1198995146,370190.25824066764
2020-05-12,0.00038387837956624577,1788167.9411365027,383878.37956624577
2020-05-13,0.0004191377285300948,1222528.2349883216,419137.7285300948
2020-05-14,0.00046388179611871487,3755023.817926504,463881.79611871485
2020-05-15,0.0004463622232196082,2525443.242976897,446362.22321960825
2020-05-16,0.00043553254118206447,2402579.306755824,435532.54118206445
2020-05-17,0.00044256722944438774,1722373.8627996799,442567.2294443877
2020-05-18,0.00045100583910974857,1579174.4214738428,451005.83910974854
2020-05-19,0.000445766579301793,1182058.8513456485,445766.579301793
2020-05-20,0.000423969558804654,1324640.8126093056,423969.558804654
2020-05-21,0.00042270289956141907,640139.4431785325,422702.8995614191
2020-05-22,0.0004677940854022405,1715957.7607770094,467794.0854022405
2020-05-23,0.0004527981610632488,2346396.7493711547,452798.1610632488
2020-05-24,0.0004584252092803978,1397156.022444836,458425.2092803978
2020-05-25,0.0005274713556412296,4353252.728578268,527471.3556412297
2020-05-26,0.0005101428000063958,1357368.524516402,510142.8000063958
2020-05-27,0.0005305043792354993,1259980.3025158315,530504.3792354993
2020-05-28,0.0005887550542644184,3814092.916630299,588755.0542644184
2020-05-29,0.0006090313602239016,2387470.5033819596,609031.3602239016
2020-05-30,0.0006489364438497289,2980957.930020811,648936.4438497289
2020-05-31,0.0006802339547403763,2291926.39051209,680233.9547403763
2020-06-01,0.0007002576220046685,1967707.2313063839,700257.6220046685
2020-06-02,0.0007576294064804425,1342472.0037462206,757629.4064804425
2020-06-03,0.0007863606783007143,2511992.657750148,786360.6783007142
2020-06-04,0.000777689412402757,1113244.4659392505,777689.4124027571
2020-06-05,0.0007837575838259807,1741298.4199797725,783757.5838259807
2020-06-06,0.0008003108563491559,2117428.341661638,800310.8563491559
2020-06-07,0.0007806229461890626,1571461.3404686253,780622.9461890626
2020-06-08,0.0007887929022923745,1599237.8865834512,788792.9022923744
2020-06-09,0.0007902018385656338,905597.2256800251,790201.8385656339
2020-06-10,0.0008200154039292308,2299755.7458169675,820015.4039292308
2020-06-11,0.0009256295202692902,1511126.400669859,925629.5202692902
2020-06-12,0.0009385541047199914,2215997.2748195557,938554.1047199914
2020-06-13,0.0010264470656588327,1961274.7831163027,1026447.0656588328
2020-06-14,0.001062859033910541,885679.6742528938,1062859.033910541
2020-06-15,0.001073696526418042,2100172.8880733564,1073696.5264180421
2020-06-16,0.0010438627766184748,1215814.1160256632,1043862.7766184749
2020-06-17,0.0010549751129758976,1728566.7535980835,1054975.1129758975
2020-06-18,0.0010623369196832498,1089920.0034575674,1062336.91968325
2020-06-19,0.00101664873136665,2046967.5443764501,1016648.73136665
2020-06-20,0.0009815384514175773,2202874.1755819824,981538.4514175772
2020-06-21,0.0010027717905485888,653022.1626342078,1002771.7905485887
2020-06-22,0.0010959608187945697,2942094.641058953,1095960.8187945697
2020-06-23,0.0010905412753780847,1226654.0759043507,1090541.2753780847
2020-06-24,0.0009947035985591992,1400530.8700025352,994703.5985591991
2020-06-25,0.0008624792831056361,3941647.026495045,862479.2831056361
2020-06-26,0.0008087692749423598,1011894.3338104124,808769.2749423598
2020-06-27,0.0008423343214844001,2151880.8589773546,842334.3214844001
2020-06-28,0.0007767853269460392,3425304.9375672084,776785.3269460392
2020-06-29,0.0008166712646787669,1099670.575989596,816671.264678767
2020-06-30,0.0008477146305120354,1558971.8953210036,847714.6305120355
2020-07-01,0.0008418225460383563,1559113.2960095254,841822.5460383564
2020-07-02,0.0007639274344863103,3804358.0905675967,763927.4344863102
2020-07-03,0.0007314494536483387,1587612.7925532423,731449.4536483388
2020-07-04,0.000720130885231533,946492.1287935862,720130.885231533
2020-07-05,0.0007346223122068441,656715.5617433024,734622.3122068441
2020-07-06,0.0006787231627576289,3163565.1594328866,678723.1627576288
2020-07-07,0.0007368394282961184,2245729.4348792117,736839.4282961184
2020-07-08,0.0007512546017650745,1980429.5538219225,751254.6017650745
2020-07-09,0.000771091624628927,2233800.7725362754,771091.6246289271
2020-07-10,0.0008000564212298333,958634.134320861,800056.4212298333
2020-07-11,0.0008630601858001834,980956.1639739438,863060.1858001834
2020-07-12,0.0008723737014485565,1877697.0241301935,872373.7014485565
2020-07-13,0.0009086123016880136,1730022.8601994195,908612.3016880136
2020-07-14,0.000870828987401238,1133782.6949301728,870828.987401238
2020-07-15,0.0009640568264275371,2562099.278026886,964056.8264275371
2020-07-16,0.0009705027657425247,963899.8484803746,970502.7657425246
2020-07-17,0.0009298745119452079,2406478.5873886235,929874.511945208
2020-07-18,0.0009040509613013449,661126.5510780114,904050.9613013449
2020-07-19,0.0008006524434862824,1304821.4650786698,800652.4434862824
2020-07-20,0.0007781233814601326,1793976.8032097584,778123.3814601327
2020-07-21,0.0006641806274054025,2310292.0101295756,664180.6274054025
2020-07-22,0.0006948312413212755,2440345.0938186366,694831.2413212755
2020-07-23,0.0007118736824270284,696641.7401279465,711873.6824270284
2020-07-24,0.0006698599166748928,1372437.6222826492,669859.9166748928
2020-07-25,0.0006672724612552351,2056474.7449837255,667272.4612552351
2020-07-26,0.0006664609562864359,1444590.9363963671,666460.956286436
2020-07-27,0.0006194742050208874,2649083.3926777528,619474.2050208874
2020-07-28,0.0006106418344605928,1130800.7620756833,610641.8344605928
2020-07-29,0.0006110162497088102,1284394.7428253274,611016.2497088102
2020-07-30,0.0006013434696222669,636842.2763454363,601343.469622267
2020-07-31,0.0005761357197175209,876872.0651511535,576135.7197175209
2020-08-01,0.0005409354400807467,2176924.631131095,540935.4400807467
2020-08-02,0.0005312710780023205,1808297.4403919259,531271.0780023205
2020-08-03,0.0005125327542662672,1016186.0879841844,512532.7542662672
2020-08-04,0.0005296282673104356,875944.4476766017,529628.2673104355
2020-08-05,0.0005735669307569541,1001492.2751761784,573566.9307569541
2020-08-06,0.0006048137220411637,2941753.330054815,604813.7220411637
2020-08-07,0.0006063728242778092,1603897.3693242474,606372.8242778092
2020-08-08,0.0005822293585919405,2525715.018344598,582229.3585919405
2020-08-09,0.0006129195956921047,1541127.6617456723,612919.5956921047
2020-08-10,0.0006356652307293288,2361365.3764168406,635665.2307293287
2020-08-11,0.000685274861660173,2098204.15362205,685274.861660173
2020-08-12,0.0006927141893046942,1624446.3871182704,692714.1893046942
2020-08-13,0.0007641730806297041,1264545.6889173202,764173.0806297042
2020-08-14,0.0007724831931343839,654745.9751683399,772483.193134384
2020-08-15,0.0007415181423714107,2532283.463951558,741518.1423714107
2020-08-16,0.0007192480167417712,1077742.0298619424,719248.0167417711
2020-08-17,0.0007410916719961343,1939987.9141785523,741091.6719961343
2020-08-18,0.0007148407226155564,1689109.9076502935,714840.7226155563
2020-08-19,0.0007882209743768025,1707717.1271648007,788220.9743768026
2020-08-20,0.0008080679214856733,2496704.6296735904,808067.9214856733
2020-08-21,0.000809102417060944,809546.5595400041,809102.4170609439
2020-08-22,0.0008141203728381296,1614632.1665951794,814120.3728381296
2020-08-23,0.0008007341235088787,2098771.480804411,800734.1235088786
2020-08-24,0.000719767857031535,3199244.818804832,719767.857031535
2020-08-25,0.0006981811641035514,1324483.4471093554,698181.1641035514
2020-08-26,0.0007634186575800928,2043797.68346389,763418.6575800928
2020-08-27,0.0007729362812835006,1302282.6687015267,772936.2812835006
2020-08-28,0.0008207237610917753,2569611.575159561,820723.7610917753
2020-08-29,0.0008730209767685641,3030559.3716964144,873020.9767685641
2020-08-30,0.0008701308336923533,1170075.589768782,870130.8336923533
2020-08-31,0.0009033170778604888,2581196.3671592316,903317.0778604888
2020-09-01,0.000816974843374076,1595948.4637083595,816974.8433740761
2020-09-02,0.000888535647787871,3000858.8058595615,888535.647787871
2020-09-03,0.0009612227340619139,1267823.300914609,961222.7340619139
2020-09-04,0.0009887538941099206,989930.4643294554,988753.8941099206
2020-09-05,0.0010032296722788517,981683.1490079456,1003229.6722788517
2020-09-06,0.0010006882464706046,892907.2834021777,1000688.2464706046
2020-09-07,0.0010700997269762046,3058920.61913304,1070099.7269762047
2020-09-08,0.0011185773020235895,1509469.1019420493,1118577.3020235894
2020-09-09,0.0009262798175645501,3778024.5211390923,926279.8175645501
2020-09-10,0.0009052102340021366,2398611.1940023988,905210.2340021366
2020-09-11,0.0008434928249289536,1492094.928982812,843492.8249289537
2020-09-12,0.0007771260599836839,2966477.4231464225,777126.0599836839
2020-09-13,0.0008304754587796394,1174324.908392039,830475.4587796394
2020-09-14,0.000827306999964606,886660.6875800723,827306.999964606
2020-09-15,0.000850159245902477,778809.7721820715,850159.2459024771
2020-09-16,0.0008532277371149299,1041796.5834946247,853227.7371149298
2020-09-17,0.0007866934362469871,3102761.7884366973,786693.4362469871
2020-09-18,0.0007124335770513501,2771522.267799834,712433.5770513501
2020-09-19,0.0006934209265432872,1976525.8696477811,693420.9265432872
2020-09-20,0.0006782217444518003,676659.8662716208,678221.7444518004
2020-09-21,0.000663331072538184,1956901.0336335357,663331.072538184
2020-09-22,0.0006498667100562518,2124772.0705849165,649866.7100562517
2020-09-23,0.0007301934061277538,3820301.0511978404,730193.4061277538
2020-09-24,0.0007746015837962207,1300626.5466870514,774601.5837962206
2020-09-25,0.0007849249698589428,756890.0551286757,784924.9698589428
2020-09-26,0.0007807679479058371,1365431.3791963058,780767.9479058371
2020-09-27,0.000778243464204956,1966500.5975153793,778243.464204956
2020-09-28,0.0008116755618432094,1392749.6089012574,811675.5618432094
2020-09-29,0.0008069329457507844,1334523.7423579113,806932.9457507845
2020-09-30,0.0008504909121942721,1820208.63108379,850490.9121942722
2020-10-01,0.0008673215392779551,1525389.9191189187,867321.5392779551
2020-10-02,0.0009751317595510511,1591374.257878919,975131.7595510512
2020-10-03,0.0009659895310084182,596052.4791419818,965989.5310084182
2020-10-04,0.0010292531214421215,1328528.6958514536,1029253.1214421215
2020-10-05,0.0009640042830306724,2467497.655664744,964004.2830306725
2020-10-06,0.000926961321763701,2494734.376164915,926961.321763701
2020-10-07,0.0010324883424625887,1637440.0696892806,1032488.3424625887
2020-10-08,0.001085355941465467,2898462.9504082333,1085355.941465467
2020-10-09,0.001116550062455275,1963134.1937564595,1116550.0624552749
2020-10-10,0.0012764455417010464,4385854.381131015,1276445.5417010463
2020-10-11,0.0012707562607638435,1416349.467727174,1270756.2607638435
2020-10-12,0.0013537767445476684,1361526.4078613126,1353776.7445476684
2020-10-13,0.001448841409167578,2533459.333917219,1448841.409167578
2020-10-14,0.0015893875623406832,1300021.2848434336,1589387.562340683
2020-10-15,0.0014784789481897158,2524245.3952048053,1478478.9481897159
2020-10-16,0.00147131083752896,1893696.7991741432,1471310.83752896
2020-10-17,0.00149886222852653,1986968.210690488,1498862.22852653
2020-10-18,0.0016424872184343806,3559612.4044339266,1642487.2184343806
2020-10-19,0.0016855401888174427,1396171.0167502507,1685540.1888174426
2020-10-20,0.001804148667378314,2916310.387243151,1804148.667378314
2020-10-21,0.0016694572984863793,2870352.793660747,1669457.2984863794
2020-10-22,0.001637981667441042,2052309.7415925963,1637981.6674410421
2020-10-23,0.001771546638172291,1235057.666064429,1771546.638172291
2020-10-24,0.0017513788030257727,1099228.0751298505,1751378.8030257726
2020-10-25,0.0017512645130450775,1050377.3015360422,1751264.5130450774
2020-10-26,0.001917057256517828,2107962.373203338,1917057.256517828
2020-10-27,0.0018177197953342839,1780882.7828070244,1817719.795334284
2020-10-28,0.0017462148705047536,1171696.9480200494,1746214.8705047537
2020-10-29,0.0016058447112985747,1099979.0642227966,1605844.7112985747
2020-10-30,0.0017624481482339004,2823038.997600509,1762448.1482339003
2020-10-31,0.0018674707156356787,1907473.567461147,1867470.7156356787
2020-11-01,0.001975608342714759,2019021.0204402148,1975608.342714759
2020-11-02,0.0019351283588979317,1468497.9406980816,1935128.3588979316
2020-11-03,0.0017718531653083543,2526405.274638261,1771853.1653083544
2020-11-04,0.0015951570134636478,2597217.547959959,1595157.0134636478
2020-11-05,0.0017260498061498328,3130420.3214937984,1726049.8061498327
2020-11-06,0.0017827238699848326,2095046.0410158106,1782723.8699848326
2020-11-07,0.0018621187528724554,1250556.8957326582,1862118.7528724554
2020-11-08,0.0018916733435427999,2190610.473561396,1891673.3435427998
2020-11-09,0.0018042063873151993,1796982.182868448,1804206.3873151992
2020-11-10,0.0017720184349412909,1043082.7277508876,1772018.4349412909
2020-11-11,0.0016651383165169227,2732639.4026300875,1665138.3165169228
2020-11-12,0.001553215446732722,2188417.4920034464,1553215.446732722
2020-11-13,0.001637242843532027,2425866.4839071566,1637242.843532027
2020-11-14,0.0014813281482458085,1774516.0841410188,1481328.1482458084
2020-11-15,0.0013925236462168653,1234366.739645473,1392523.6462168654
2020-11-16,0.0013723627041849463,1741984.977905887,1372362.7041849464
2020-11-17,0.001379667146354921,1646790.848340512,1379667.146354921
2020-11-18,0.0012678568103442554,1195445.0731681187,1267856.8103442553
2020-11-19,0.0011454076763002803,3822275.1663368605,1145407.6763002803
2020-11-20,0.0011745336573885518,1536898.3845949736,1174533.6573885519
2020-11-21,0.0011891388049406005,635390.4632403714,1189138.8049406004
2020-11-22,0.0012852788053758749,2621808.572516501,1285278.805375875
2020-11-23,0.0012934247098863663,1838350.9839762533,1293424.7098863663
2020-11-24,0.0013342941909117736,2403384.8727018847,1334294.1909117736
2020-11-25,0.0012767600908543274,2027246.922474492,1276760.0908543274
2020-11-26,0.001224701404620287,1571802.4418194261,1224701.404620287
2020-11-27,0.0011320750401233122,2934435.419638848,1132075.0401233123
2020-11-28,0.0010838777243074016,1300575.7805694898,1083877.7243074016
2020-11-29,0.0010636124834175523,1782027.2661500913,1063612.4834175524
2020-11-30,0.0011421757136089994,1118475.6502944464,1142175.7136089995
2020-12-01,0.001083786750895302,2085335.4237065508,1083786.750895302
2020-12-02,0.0012221960163469315,1712419.814910826,1222196.0163469315
2020-12-03,0.0012674497950782642,1130619.874442272,1267449.7950782643
2020-12-04,0.0012976505201592941,796921.7812013825,1297650.5201592941
2020-12-05,0.001299763988403293,1433616.0002012819,1299763.988403293
2020-12-06,0.0012870001499384952,1449676.2333090384,1287000.1499384951
2020-12-07,0.001242663629134883,1871153.2892324715,1242663.629134883
2020-12-08,0.0011392887049975374,2280968.1361246514,1139288.7049975374
2020-12-09,0.0010832123748256385,1704544.6134803598,1083212.3748256385
2020-12-10,0.0011886598588973138,3110971.625151099,1188659.858897314
2020-12-11,0.0012280508398355764,1213217.0158225116,1228050.8398355762
2020-12-12,0.0013468080194328459,1217850.358932605,1346808.0194328458
2020-12-13,0.0012984564602339893,1141546.2564382153,1298456.4602339894
2020-12-14,0.0012181009578217108,1671457.8241859006,1218100.9578217107
2020-12-15,0.001219373883183836,607703.7210108151,1219373.883183836
2020-12-16,0.0011618213943784372,2503159.8563625854,1161821.3943784372
2020-12-17,0.0011769566214254242,2057228.301306162,1176956.6214254242
2020-12-18,0.0010659063638212179,2869275.4462092877,1065906.3638212178
2020-12-19,0.0009373323269057507,2205144.5958523555,937332.3269057507
2020-12-20,0.0009574319134794214,1826788.4940408012,957431.9134794214
2020-12-21,0.0010525569324117139,2387883.105469539,1052556.932411714
2020-12-22,0.0010779668572665332,732697.7879077604,1077966.8572665332
2020-12-23,0.0011130003648423686,1010911.6586639143,1113000.3648423685
2020-12-24,0.0011169630061798465,1589658.5629153848,1116963.0061798464
2020-12-25,0.0011271962296823326,704108.6577955477,1127196.2296823326
2020-12-26,0.0010304570144071374,2184452.646918223,1030457.0144071374
2020-12-27,0.000983950638073844,2173156.479660477,983950.6380738439
2020-12-28,0.0010559419675437922,2931996.385314114,1055941.9675437922
2020-12-29,0.0009856808921821546,3311998.493492796,985680.8921821546
2020-12-30,0.0009659825455106238,2268308.8465276044,965982.5455106237
2020-12-31,0.0010353264352158517,2201327.537855807,1035326.4352158516
2021-01-01,0.0010516375085522728,1661515.5618788071,1051637.5085522728
2021-01-02,0.0010729693659726014,831851.2379265667,1072969.3659726013
2021-01-03,0.0010463377493758847,2170754.8027338856,1046337.7493758848
2021-01-04,0.0011161596381412012,924084.0893432491,1116159.638141201
2021-01-05,0.001215613043110631,1805354.2130587848,1215613.0431106312
2021-01-06,0.0011332685686452773,1059211.925352527,1133268.5686452773
2021-01-07,0.001000890372608147,4131195.7872633515,1000890.372608147
2021-01-08,0.0008384874185196319,2872968.9780501374,838487.4185196318
2021-01-09,0.0008793378710451842,1741210.2883227267,879337.8710451842
2021-01-10,0.0009127281541140967,2592616.638112856,912728.1541140968
2021-01-11,0.0011202551148742777,4077213.490073301,1120255.1148742777
2021-01-12,0.0011318661583902818,1181933.515704878,1131866.1583902817
2021-01-13,0.001125188070197872,1924163.4578639723,1125188.0701978721
2021-01-14,0.0011556416321755335,2141108.4552711295,1155641.6321755336
2021-01-15,0.0011925676210758286,1262813.007060744,1192567.6210758286
2021-01-16,0.0011773667032646937,857195.7991639874,1177366.7032646937
2021-01-17,0.001100817776549857,2545267.1501799896,1100817.776549857
2021-01-18,0.0011069122385891181,1542368.8825388416,1106912.2385891182
2021-01-19,0.0011093245216958645,1771503.6557005954,1109324.5216958646
2021-01-20,0.0011101538235474009,1419915.5565859538,1110153.8235474008
2021-01-21,0.0011951904595623297,2908964.1456786008,1195190.4595623296
2021-01-22,0.0011998896326631623,1141164.785980131,1199889.6326631622
2021-01-23,0.0010618240190157543,1547525.7167830826,1061824.0190157543
2021-01-24,0.0010067619684205693,818075.9231162425,1006761.9684205693
2021-01-25,0.0009928410505929703,799921.5302877474,992841.0505929703
2021-01-26,0.0010008815671303263,2106551.271591367,1000881.5671303263
2021-01-27,0.0010515985860987502,1730843.801255858,1051598.5860987501
2021-01-28,0.0010608554901678944,1261314.3451536,1060855.4901678944
2021-01-29,0.0008754264469080321,1809497.0893146873,875426.446908032
2021-01-30,0.0007827428368975717,2942704.702541071,782742.8368975717
2021-01-31,0.0008273541578530871,2316128.942319607,827354.1578530872
2021-02-01,0.0008139428641211078,682437.3884998573,813942.8641211079
2021-02-02,0.0009255876238437772,4725044.070873214,925587.6238437771
2021-02-03,0.0009407488149762224,2299109.705377918,940748.8149762223
2021-02-04,0.0009150308709124547,1093538.4865346372,915030.8709124547
2021-02-05,0.0008672605499156024,2341300.325061973,867260.5499156024
2021-02-06,0.0008462535291680648,737181.7890779945,846253.5291680648
2021-02-07,0.0008610220565896103,2021290.660810835,861022.0565896103
2021-02-08,0.0008638411649077007,1469414.6017262407,863841.1649077007
2021-02-09,0.000940256443947654,2432191.864860681,940256.443947654
2021-02-10,0.0008174205737699147,2627287.3833871954,817420.5737699147
2021-02-11,0.0007193145061972898,2313806.540670683,719314.5061972898
2021-02-12,0.0007069215184493412,1314363.975136187,706921.5184493412
2021-02-13,0.0007434917318652519,2509576.6891866755,743491.7318652519
2021-02-14,0.0007965205097007549,884968.6214546063,796520.5097007549
2021-02-15,0.0007575818589887403,787291.5818274312,757581.8589887402
2021-02-16,0.0005831912072895636,2937799.716276182,583191.2072895636
2021-02-17,0.0005562699345787894,1904439.9959661725,556269.9345787894
2021-02-18,0.0005775541353432942,1137626.5845235258,577554.1353432941
2021-02-19,0.0005784909937462029,675384.9345506248,578490.9937462029
2021-02-20,0.0006103868091020081,2050806.7553039377,610386.8091020081
2021-02-21,0.0006779514009980191,1363434.5713784576,677951.400998019
2021-02-22,0.0006703124740490205,1371220.051860281,670312.4740490204
2021-02-23,0.0006455810254463295,2198588.922650644,645581.0254463295
2021-02-24,0.0005961087026131421,2144363.4788121763,596108.7026131421
2021-02-25,0.0005242948297826147,2621776.5503844144,524294.8297826147
2021-02-26,0.00044972934341204,4063309.4292980717,449729.34341204003
2021-02-27,0.00042399738353155836,2408875.1624500314,423997.3835315584
2021-02-28,0.0004649518936741856,2273392.414891713,464951.8936741856
2021-03-01,0.0004947150119437005,914603.1429880689,494715.01194370055
2021-03-02,0.00047447521814978743,2610596.78280595,474475.21814978746
2021-03-03,0.0005680216794637298,4424770.508738946,568021.6794637298
2021-03-04,0.000538760415796467,2791919.3621573383,538760.415796467
2021-03-05,0.0006034960980940897,1320891.9957434454,603496.0980940898
2021-03-06,0.000690119518680312,3111445.3389320397,690119.518680312
2021-03-07,0.0007207590950865875,1831440.8816565895,720759.0950865876
2021-03-08,0.0006789591158752553,2402054.44335409,678959.1158752553
2021-03-09,0.0006586725374488669,788215.9217325491,658672.5374488669
2021-03-10,0.000671596501172492,619832.5977055243,671596.5011724919
2021-03-11,0.0005921860134343031,2236002.488906079,592186.0134343031
2021-03-12,0.0005421787095089877,3065443.937133017,542178.7095089877
2021-03-13,0.0004927200895369995,1455512.9418387178,492720.0895369995
2021-03-14,0.0005179960131104076,979800.8173892748,517996.01311040757
2021-03-15,0.0005748271033856878,1882323.580539266,574827.1033856878
2021-03-16,0.0006137462311093685,891217.8608431899,613746.2311093685
2021-03-17,0.0006706063159878642,2768289.520414518,670606.3159878642
2021-03-18,0.000626942093968533,1771497.5241672776,626942.093968533
2021-03-19,0.0006106157786043779,1792960.3812825289,610615.7786043779
2021-03-20,0.0005986629921523766,1987277.0408239805,598662.9921523766
2021-03-21,0.0006250220635236387,810782.9548501692,625022.0635236388
2021-03-22,0.000748682810697133,5816219.857166816,748682.810697133
2021-03-23,0.0007075676657581978,3051788.875323164,707567.6657581978
2021-03-24,0.0007687762393815628,2616342.466768844,768776.2393815628
2021-03-25,0.0008768370868980869,4132027.176810247,876837.086898087
2021-03-26,0.0009195436284238724,2207853.007214408,919543.6284238724
2021-03-27,0.0008920991631677085,2456844.412973171,892099.1631677086
2021-03-28,0.0008273962188812276,1443934.515943103,827396.2188812275
2021-03-29,0.0007520760016451901,2214275.8010423924,752076.0016451902
2021-03-30,0.0006212357655109338,3888785.570100841,621235.7655109337
2021-03-31,0.0006107289130276328,2139957.580244747,610728.9130276329
2021-04-01,0.000597345890048968,1790558.8972726339,597345.890048968
2021-04-02,0.0006453979548782162,3233630.875621404,645397.9548782163
2021-04-03,0.0006134656199679289,2645400.816776175,613465.6199679289
2021-04-04,0.0006060789085096051,1829139.044031832,606078.9085096051
2021-04-05,0.0006233110625514122,1529382.4592640852,623311.0625514121
2021-04-06,0.0006527237064303254,2450191.9671973297,652723.7064303254
2021-04-07,0.0006978523712551538,2510433.367003025,697852.3712551538
2021-04-08,0.000711315297527991,2358407.1579091176,711315.297527991
2021-04-09,0.0006304281671592134,4073580.982892571,630428.1671592133
2021-04-10,0.0006549971605180044,2399597.4865939077,654997.1605180044
2021-04-11,0.0006185648295669857,1276516.9756599981,618564.8295669857
